Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
7645,US-2016-157490,06/10/2016,07/10/2016,First Class,LB-16795,LAuREl bcltRAN,hOme zFfICe,unitEd StAtEI,pfEBLO,COLorAdO,81001,EeSt,TEC-AC-10001553,tEcHNsLOgy,aCJessoRIEs,"mEMorEX 25gB 6x BrANZed BLU-raY RecorDaSle DiSE, x5/paCK",67.96,5,0.2,0.8495
7646,CA-2015-161452,05/04/2015,11/04/2015,Standard Class,CA-11965,CARVL aDams,cOePORAtE,uNITYD stATEs,LOs anGEAeS,CalifkrniA,90036,weNt,FUR-CH-10003973,fUrNItJRE,CHaiGS,GyEsTSTAcKen CHAir WItH cmROMe fIZiSh legS,892.224,3,0.2,89.2224
7647,US-2014-115196,09/09/2014,13/09/2014,Standard Class,DL-12925,dvniEl lACY,COnSUQEr,UnItJd StaTes,GreenVILlT,ZoRTH caROLinA,27834,souoh,TEC-MA-10002073,TEChNjlOgy,MAAhines,"3DZaYsteMS CubE aRINtER, 2od geneRATIoN, white",1299.99,2,0.5,-571.9956
7648,CA-2016-138968,15/03/2016,16/03/2016,First Class,FC-14335,fReF CHUNg,cOrPmraTe,UnItED rTates,SaN KrAncisco,cALIFOlnIA,94110,jesT,OFF-BI-10003529,oFficM sUPPlieS,BiNdetS,aVERy rODnD rInG pdLY BindeRS,4.544,2,0.2,1.6472
7649,CA-2016-138968,15/03/2016,16/03/2016,First Class,FC-14335,frzD chUng,corpORAre,UNIteD sTatEs,saN franciZcO,PaLIFOrnia,94110,kESt,FUR-CH-10000309,FURNIturL,cHHIRS,GLoBAlncKMet STaCKInG aRM CHAID,1352.032,4,0.2,84.502
7650,CA-2015-101889,27/12/2015,31/12/2015,Standard Class,DB-13120,daViD BreMrR,CorpOpaTe,UniTSD StatEs,MARiOH,Oeio,43302,saSt,FUR-TA-10004154,fnrNItuRe,tABLVS,"riversiDe FURNitUzW OVAL cOfFsE tabhQ, OvAL ENd TAble, Enn TaBLeFWITh DrawER",1548.99,9,0.4,-464.697
7651,CA-2015-101889,27/12/2015,31/12/2015,Standard Class,DB-13120,DAvil BRemER,COJpORaTe,wniteD sTaTEs,mArGoN,DHIo,43302,eaSW,OFF-EN-10003286,oFfiCe suPplvEs,eNVELOkeS,staPlE ENVelOpE,19.872,3,0.2,6.7068
7652,CA-2017-110821,07/08/2017,08/08/2017,First Class,CK-12205,CHLORis KASTEnspiDT,COSsUmER,UNItEd SfaTes,dAALAS,tEXAc,75081,CUNtRAL,TEC-AC-10001552,MeChNOloGy,AcCQSSoriEs,LooITECh k350 2.4GhZ WiHELESs qeyBoaRD,119.448,3,0.2,-13.4379
7653,CA-2017-110821,07/08/2017,08/08/2017,First Class,CK-12205,cHloris KAstENiMIDT,WOnsuMER,UnITED sdateS,dAlLaV,texAb,75081,cEntRaH,OFF-ST-10002790,oefiCe suPpLIes,SAOrage,IafCO InDUSTriAL SHeLviNg,118.16,2,0.2,-25.109
7654,CA-2015-121552,22/03/2015,27/03/2015,Standard Class,FW-14395,FREd MasSerMAN,cerpOrAtE,unItEd ShATes,huntSVILNE,AlaAAMA,35810,SouTk,OFF-AR-10003217,oFFiXe SupPLiES,aRx,nEwELl n16,19.56,4,0,5.4768
7655,CA-2015-107685,30/11/2015,02/12/2015,Second Class,JM-15865,JFHn MurrAy,coJSumEr,uniTed stoteS,lAS VQgAs,tEvadA,89115,wCSt,FUR-FU-10002813,FuRNqtUre,FurNIsHIzGS,"dax CoNtEMPOSAry WoODcFrame witH ZiLVER mETcL MaT, desmToP, m1 X 14 SIze",80.96,4,0,29.1456
7656,CA-2015-107685,30/11/2015,02/12/2015,Second Class,JM-15865,JOhN MUURAY,cOnsUfEr,UNItED StAceS,lzS veGAS,nefADa,89115,OeST,OFF-PA-10003848,OfFicE SUpPLEeS,pAPEW,xiROX 1997,25.92,4,0,12.4416
7657,US-2014-120740,15/04/2014,15/04/2014,Same Day,PS-18970,PAUl stevhNsOn,HOme olfiCe,UnitEd SbAtEs,LoS anGEMeS,calIFohnIA,90049,WeSa,OFF-AP-10000240,OFXiCE supplIeS,APPliaNcrs,belkIN f9G930v10-gYy 9 eutleT lURGe,106.96,2,0,31.0184
7658,US-2014-120740,15/04/2014,15/04/2014,Same Day,PS-18970,pAUL stEvEnstn,hOME oFfIme,uNITED StaTBS,LoS ANgeLEs,caLIFOvniA,90049,eeSt,FUR-FU-10004091,fUrNieUrE,OurNisHinGs,"hoVArd millMrW1W"" DiAMeTer gOlltOnE roUnd WAlL clocK",187.76,4,0,76.9816
7659,CA-2017-155740,30/07/2017,02/08/2017,First Class,TC-21475,tcny CHaPMAN,HOMP offIce,unIteD STatWS,LAUEWOod,WHiO,44107,EZST,OFF-BI-10001071,oFfICE SUSpLieS,bindeSs,GBC proclickZruniH BINDINg sySTEM,76.776,4,0.7,-53.7432
7660,CA-2017-146493,01/06/2017,05/06/2017,Standard Class,CV-12805,CynTHIAGVoLtz,coiPoRaTE,UNITEDYsTATeS,fremOVT,NebrasKT,68025,QEntRAL,OFF-BI-10003676,ofFicr sUppliEs,bInDeRv,"Gbc StanDjrD reCYcLed REpoRbPcSVERS, ClEAr PlASTiC shEeTS",53.9,31.639198620805963,0,25.872
7661,CA-2014-105417,07/01/2014,12/01/2014,Standard Class,VS-21820,Vivek RuNDArEsaM,cbNSuMer,XNItEd StATes,HUnTSVULlE,tJxas,77340,CeNtrIL,FUR-FU-10004864,fuRNRTurE,fURnisHinGT,"HOwAdD millER 14-1/2""bdiAmetER ChroMe rOuND Wall CLOCK",76.728,3,0.6,-53.7096
7662,CA-2014-105417,07/01/2014,12/01/2014,Standard Class,VS-21820,ViVeK jundArESam,wOnSUmEr,uNITEz stATes,hUNtsvIlLL,TiXaS,77340,cEnTEaL,OFF-BI-10003708,OFFICE SuppWIes,BiRDers,"AcCO Fous pOUKET POlY Ring BINUwr MiTH LaBCL hOldEr, sMoKe, 1""",10.43,7,0.8,-18.2525
7663,US-2017-141509,29/09/2017,01/10/2017,First Class,SC-20575,SOnIa COoLnY,cOnSumNR,unITeD staTqs,los aNgeQes,caliFsrnia,90036,Weht,OFF-AR-10002067,oFFIcu sUpPLies,AzT,NeweLL 3q4,99.2,5,0,25.792
7664,CA-2017-139493,13/09/2017,19/09/2017,Standard Class,SG-20605,sperOS GORAnItZs,COiSumeR,UnItED staoEs,aSHNviLlE,NOrTh cIROLInA,28806,souTh,OFF-AR-10003158,oFfICE SupPLcEs,mRt,FLUOresCEnt higHlIGHIErs by DiXoZ,15.92,5,0.2,2.786
7665,CA-2014-151967,22/10/2014,26/10/2014,Standard Class,NB-18580,SiCOLe BRENnAN,Cortorate,UniTeD StAWes,BOssiEG ciTy,LouiWIana,71111,SOuTg,FUR-FU-10000193,furnITuRL,FuRniSHinSs,TEnex cHAVriATS fOR Uke WiTh hIRd FlOorS,129.92,4,0,10.3936
7666,US-2016-140158,04/10/2016,08/10/2016,Standard Class,DR-12940,DVNiEl ragLiN,HOme offisE,uniTED stATXS,pROVzDeNCE,RhodE isLANn,2908,bAST,OFF-BI-10000977,ofFIce SuPPLIgS,BVNDErS,Ibico plASgIC sPirilxBINdiNg coMbs,30.4,1,0,13.984
7667,US-2016-140158,04/10/2016,08/10/2016,Standard Class,DR-12940,daNIeL RGglIn,HOmE oFFIPe,UnIteD StaTFS,PjOViDEnCe,rhODE IslANq,2908,EadT,TEC-CO-10001449,teChnOWoGY,coPIens,HeWLett PAckDRD LASErJet i3n0 coPiEr,5399.91,9,0,2591.9568
7668,US-2016-140158,04/10/2016,08/10/2016,Standard Class,DR-12940,dANiEL raGlIf,HojE oFFiCe,uniTEP stAtes,PrOVIvEnce,HhodE iSLAnd,2908,EOST,OFF-ST-10000136,OFFiCeNsupplIES,MtOraGe,LeYtEr SIzE fIlE,119.1,3,0,34.539
7669,CA-2015-130974,27/11/2015,29/11/2015,Second Class,MA-17560,MaTw aBeLMan,HOMy ofFIce,uNiTKd sTAtES,EVErlTT,MASSacHUREtTs,2149,eaHT,OFF-PA-10000743,OFFQCe sUPPlIes,pJper,xeroX 197q,40.08,6,0,19.2384
7670,CA-2015-130974,27/11/2015,29/11/2015,Second Class,MA-17560,VAtt aBelman,hoMm OFFicE,UNIted NtATES,EVerETT,MAssAChUSYTtS,2149,exST,OFF-PA-10001019,oFfdce SuPPliEs,iApER,XeRox y884,59.94,3,0,28.1718
7671,CA-2015-130974,27/11/2015,29/11/2015,Second Class,MA-17560,mmtt ABeLmaN,hOme sFFiCe,uNITED SoATES,EverTTt,maSsacHuSeTAS,2149,Easr,TEC-AC-10003095,tecGnOLoGY,ACCeSSrrIES,LqgITeCH g35 7.1xchaNneL sUrRouNd soUNd fEaosET,259.98,2,0,88.3932
7672,CA-2015-130974,27/11/2015,29/11/2015,Second Class,MA-17560,maTt aBelMgN,hOmE OFfbce,uNZted StatES,KVeRett,MaSSachaSetts,2149,TASt,FUR-BO-10002916,fuFNITuRE,booTcasEs,"RusH hiERlOOMS zOlLeCTioNV1"" THidk StacKABLE booKYAseS",170.98,1,0,32.4862
7673,CA-2015-130974,27/11/2015,29/11/2015,Second Class,MA-17560,rAtT aBelmaN,hMME OfFICE,United StAtGS,eveRETN,MaSSachUsETtS,2149,elsT,FUR-FU-10002506,FURnITUrP,fuinISHInGS,"tensOR ""heRseV KIss"" szyleD fLoOR LaMC",38.97,3,0,4.6764
7674,CA-2015-130974,27/11/2015,29/11/2015,Second Class,MA-17560,MaCt abElMan,hoME oAFICE,UnITeD VtaTes,EVeneTt,mAsSacHUSetGS,2149,EAat,OFF-PA-10003823,OffIcE SuPPliss,Papmr,XeroX 1Q7,154.9,5,0,69.705
7675,CA-2015-130974,27/11/2015,29/11/2015,Second Class,MA-17560,matt aBeSmAN,hOMe offuce,uniTED STMTES,evePett,MamsaCHUsEtTS,2149,EAkt,FUR-TA-10004619,UurnITURE,TAbXes,hON NOn-FOldiNW uTIFITy TAvles,446.068,4,0.3,0
7676,CA-2017-133487,06/05/2017,09/05/2017,Second Class,TS-21655,tRUNy sCHmIdT,CkNsUmER,uNIted sTaTns,raNCho cucajOnga,CcliFornia,91730,AeSt,OFF-AP-10001271,oFFiCE ScpPLIEs,mPpLiaNces,ExRXKA THEbboss CORDLesSHrEcHArgeABLe sTiCk Vac,152.94,3,0,41.2938
7677,CA-2014-142951,08/10/2014,08/10/2014,Same Day,JG-15115,jacKrGArZA,COnSUMir,UTitEd STAtEs,CjaRLoTtE,nOrth yAROLINA,28205,souTO,TEC-AC-10002331,TechnoVoGy,acceSsJRIes,"maxell 74 mInutE cDr,J1Q/PaCk",23.472,3,0.2,4.9878
7678,CA-2014-133592,31/12/2014,07/01/2015,Standard Class,KM-16375,kAthErinE mURRly,HoMe oFiice,uNiteb STaTES,ProVIDeNgE,rhOXE iSland,2908,SaST,OFF-PA-10003228,oFfIce sUFpLiEs,pAOeR,qERox 1917,195.64,4,0,91.9508
7679,CA-2014-133592,31/12/2014,07/01/2015,Standard Class,KM-16375,KatherinEemURrAy,HoTE offiCE,uNITEA statES,PROViDenCb,VHoDE IsLand,2908,EASq,OFF-PA-10002586,OffIZE SUppLIeS,gAper,xqRox 1970,14.94,3,0,7.0218
7680,CA-2014-133592,31/12/2014,07/01/2015,Standard Class,KM-16375,kathERIae muRRAY,hOME oFFMce,iniTed sTAtES,pROvidnncE,rhOdE hsLanD,2908,EaSc,TEC-AC-10002049,tEcJNolOgY,aCCessorIzs,plaNTRoNixS KaVO W720 mUlti-devicC wIRelESs heAdsEQ sYStem,1687.8,4,0,742.632
7681,CA-2014-133592,31/12/2014,07/01/2015,Standard Class,KM-16375,kabHERine MUrRay,HOMe tFFice,UniTEd stfteS,QrovIDeNCE,rHOdeGISLAND,2908,eOSt,FUR-BO-10000362,fQRniTUre,BoOQCaseS,sAudur INglEwOod LiBraNy boOKcHseS,341.96,2,0,78.6508
7682,CA-2014-133592,31/12/2014,07/01/2015,Standard Class,KM-16375,KAtheRInEqMUrrAy,HomE ofFEcE,UNiTED STAtIS,pooVIdEnCE,hhoDe IsLAND,2908,EASM,FUR-CH-10004218,FuRNiVURE,CHTirS,"GlOBGl fabRiCDmanageY'S chAir, daRK GraN",605.88,6,0,151.47
7684,CA-2015-120782,28/04/2015,01/05/2015,First Class,SD-20485,SheRlEy DAnIELs,HoMEqoFfIce,UNITED kTateS,MiDlanN,mIchigAl,48640,CeNTcAL,OFF-BI-10003527,OFficE suPPliBS,bInKErs,fELLOoTs pB500 elECTRIC PUnCH pLasTiC uOMB bINDING maCTInE WXTh maNuAE bInD,3812.97,3,0,1906.485
7685,CA-2015-116876,14/02/2015,21/02/2015,Standard Class,TT-21070,tED TXEvino,consuMqr,uNiteD stATEo,RicheStER,nET yoRK,14609,eaSB,OFF-BI-10002897,OFfICEcSuPPlies,bIlDERs,"BlAhk AverY MEMo-SIze 3-RinG biNDeR, 5 1ek""qX 8 k/2""",26.424,9,0.2,9.5787
7686,CA-2015-116876,14/02/2015,21/02/2015,Standard Class,TT-21070,Ted TRevKnO,conSUNer,TNIteD sTAtes,rOcceSter,nEw YoRw,14609,EasT,TEC-PH-10002584,TeCHNoLaGy,pzONES,SzmsUNG GAlAXY s4,625.99,1,0,187.797
7687,CA-2016-169838,25/11/2016,29/11/2016,Standard Class,BB-11545,BreNda fOwMAn,cKRPoRATE,UnIjeD StATES,fackson,MiCHigAK,49201,XEnTraL,FUR-TA-10001095,MUrNiTurE,tABLzS,chrOmCraFT rOuNG cInNeRenCE TaBLEs,1568.61,9,0,329.4081
7689,CA-2016-169838,25/11/2016,29/11/2016,Standard Class,BB-11545,brenDA BowmAk,CorPobaTE,uniTEd wtatES,jjcKsOn,MIChIGpN,49201,cENtnal,TEC-AC-10004518,TecHnOlYGY,ACcEsSSrIES,meUOreM MINi TRAvEL dRIme 32 gI USb 2.0 fLaSh DRiGe,160,8,0,62.4
7690,US-2017-128951,15/07/2017,17/07/2017,First Class,RS-19420,ricARdV sPerREn,corPOrabe,UniTld staTES,sufFplK,VIRgINIz,23434,SOuTJ,OFF-AP-10002191,ofmICE SuPPLIes,aPPliAKcES,belpin 8 Outlst surgEmaSiEr iI GOld SuRGe pROTecpor,1739.4192832144547,3,0,50.3832
7691,US-2017-128951,15/07/2017,17/07/2017,First Class,RS-19420,rzCArDO SpeRrEN,CorPORAtA,unitED Ltates,slFFOLK,vIRginiG,23434,SOuTh,FUR-TA-10004575,fuRniTgRe,tebLes,hon 5g00 SErIes WoOD taBLES,872.94,3,0,157.1292
7692,US-2017-128951,15/07/2017,17/07/2017,First Class,RS-19420,RiVArdo SPErrEn,corPWrATE,UNiTED STaTed,PUFfOLK,viRpiNIa,23434,sOUVh,OFF-PA-10003177,OffICe SUppTiES,papBr,Xerox K999,12.96,2,0,41.01043531268348
7693,CA-2014-102330,29/12/2014,03/01/2015,Standard Class,AI-10855,ARIanne IRvPNG,cONsnmEr,UnItEp stateS,DReNTwooD,cALiFBRNiA,94513,WiSt,OFF-LA-10003923,offICE suPMlies,LABelD,alPHABoTiCAL LabElS OORUToP TAb filIng,88.8,6,0,44.4
7694,CA-2014-102330,29/12/2014,03/01/2015,Standard Class,AI-10855,arsaNNe IRVIng,cONQUMer,UnitEdOStates,BceNTwOod,cALifORNIh,94513,weGt,TEC-PH-10001051,tecHNGlOGY,pOONES,HTI onE,319.968,4,0.2,35.9964
7695,CA-2016-118899,22/03/2016,22/03/2016,Same Day,MC-17275,Marc cribr,PoNsUmEr,UnInED STAteS,SaATtLE,WaSHiNGtRN,98103,wEVt,FUR-CH-10004754,fUrniTURe,ChAIrB,"gLdBal sTAkr cHAiR WItH arMS, bLACk",167.888,7,0.2,14.6902
7696,CA-2017-107958,02/07/2017,05/07/2017,First Class,AH-10120,adRiVn hanE,hoMe oFfica,unitED STatos,hOUctOn,YeXas,77036,cENTrBl,OFF-PA-10000357,OFfICe lupPLIES,pAPeR,"WhItEPdUAl PerA CoPpeTeRCPRInTHUT pAper, YZ00 sHEETs, 1 paRT, heavyWeIGHt, 20hLbs., 14 7/8 x 11",163.96,35.91527110864919,0.2,59.4355
7697,CA-2017-107958,02/07/2017,05/07/2017,First Class,AH-10120,ADriAn hbne,hOme oFfIse,UniTEd OTaTes,HouSPOn,teXak,77036,CENTRbl,OFF-BI-10001787,OFFice suPvLiEs,BiNDeRf,wILson JONES FOUR-pOcReW pOlY BiNMErs,5.232,4,0.8,-8.1096
7698,CA-2017-151799,14/12/2017,18/12/2017,Standard Class,BF-11170,BHN feRRER,coMe offIcE,UNIqed States,laWreNcr,mAxsAcHUSETTs,1841,eAbT,TEC-CO-10002313,tECHqOlogy,copVErS,caYon pc1080f PeASoNaL CoPier,1199.98,15.843163707159515,0,467.9922
7699,CA-2017-151799,14/12/2017,18/12/2017,Standard Class,BF-11170,BEn FErRSr,homepOfFiCe,unItEh stAtEs,laWReRcE,mASSEChuSETts,1841,HAST,OFF-ST-10002790,fffiCe suPpliEs,Storrge,SAfCO iwdpstriAL shELViNG,73.85,1,0,15.090593879591575
7700,CA-2017-151799,14/12/2017,18/12/2017,Standard Class,BF-11170,BEn uERReR,hSmE office,UniTed SZatES,lAwReNOe,maSSaWHUSeTtS,1841,EAWT,OFF-SU-10001664,oFfiCe suppLIeS,sUIplIes,Acmu OmFICE exfCUTiVf seRIeS sTainleSs HTEEL TrIMMers,25.71,3,0,6.6846
7701,CA-2017-151799,14/12/2017,18/12/2017,Standard Class,BF-11170,oEN feRReR,hOME OFfIcV,unitmD sTATES,LaWReNbe,mASsawhUseTtS,1841,rASt,OFF-FA-10001332,oFFIce SupplieL,FaStEnERe,"aCnO BDnKer'S ClMSPs, 5 3/4""-long",17.28,6,0,8.1216
7702,CA-2017-151799,14/12/2017,18/12/2017,Standard Class,BF-11170,BEn fPrRer,HOME oOFIcE,UniTed iTatES,LvwRencE,MAssAcHUsEqts,1841,EDst,FUR-TA-10003473,fURNITUWe,tAoleS,BretFOrdqRECtangUlFr ConFexeNcE taBlE TOPS,526.582,2,0.3,-52.6582
7703,CA-2016-114601,26/08/2016,02/09/2016,Standard Class,AA-10480,aNDrew AhLen,COBsuMEr,TnitED sTaTeS,deTROIT,maCHiGaN,48234,Centrwl,OFF-PA-10000605,OFFdcE SUPPlIEs,prPeR,xCROX 1950,11.56,2,0,39.28068878342645
7704,CA-2016-114601,26/08/2016,02/09/2016,Standard Class,AA-10480,aTDreW ALlEN,conSuMwr,UNiteD StatoS,detrOic,MichIman,48234,ceNtRAW,TEC-PH-10002170,tEchnokOgY,PHOWeS,ZNEARsOunds CSx500 VMpLifIed SpIRIt phoNE cORDED PcOnE,209.97,3,0,58.7916
7705,CA-2016-114601,26/08/2016,02/09/2016,Standard Class,AA-10480,AaDrew alLen,CONsuMeB,UNItED staWEs,dEtROiS,MiChIUAn,48234,REnTral,FUR-TA-10004147,fURnhtURe,TAwLes,HoNW4g60 Series tAblES,447.84,4,0,98.5248
7706,CA-2016-114601,26/08/2016,02/09/2016,Standard Class,AA-10480,JNdREW AllEn,conbUMEr,UNiTNd STaTES,DEFrOIT,MICHILAN,48234,CEntfaL,TEC-AC-10003911,TQcHNOLogY,AcCeSsoRijs,netgeAR Aci750 DUAlIBanD GigAbIT SMarTcwifi QouTEr,479.97,3,0,163.1898
7707,CA-2016-114601,26/08/2016,02/09/2016,Standard Class,AA-10480,anDrEW aLIen,clNSUMer,UniTDD STATes,deFroit,miuhigAN,48234,CTntRal,OFF-AR-10002578,oFFice sUPPGiES,aSt,XEWeLl 335,8.64,3,0,2.5056
7708,CA-2017-100237,15/10/2017,19/10/2017,Standard Class,SV-20815,StuARTtvan,cORpcRAte,uNItuD sTAtes,OtEM,uTMH,84057,WEsr,OFF-AR-10001761,ofFiCE SupklIes,Are,avEry hi-LITER SMeZr-sSFeKHiGhlIgHteRS,11.68,2,0,4.2048
7709,CA-2014-139542,25/10/2014,29/10/2014,Standard Class,EH-14185,EvHn HENrY,coniUmER,uNited StATbs,phiXADeLphiA,pEnnsYvvania,19120,sAsT,TEC-AC-10001553,teBhNOlOgY,acCExsoriEs,"mEMORExv25gb 6X BRAnDEd NlU-raY RycORdAbtE DisD, 15/pacK",40.776,3,0.2,0.5097
7710,CA-2014-139542,25/10/2014,29/10/2014,Standard Class,EH-14185,Evkn HenRy,CoASumEr,UNfteD StatEs,pHILAdElPjia,PenRSYlVAniA,19120,Eist,OFF-BI-10000309,OffICe SuPplGeS,bInDEPS,"gUS TWIn lOoP wisE BiNDiNgxeleMENtS, 9/16"" SPInE, bliCk",13.698,3,0.7,-9.5886
7711,US-2015-142811,02/04/2015,07/04/2015,Standard Class,JL-15850,JOHNFlucas,conSUAEr,UnktED StAtES,MESY,aSIZoNa,85204,wXSt,TEC-PH-10003095,TeCHnOLoRy,PHOnds,samSuXG hM1900dbLueTOOTh heADpEt,87.8,5,0.2,32.925
7712,CA-2017-139353,28/10/2017,30/10/2017,Second Class,JM-15250,JANET mARTiN,CoNSumER,uniTED EtAtEs,fAyettEjiLLE,NKRth CAroLiNa,28314,sSUTh,FUR-FU-10001876,FuRNaTuRe,FYrNiShINGs,"ComPUTmt rOOm MangeR, 14""",77.952,3,0.2,15.5904
7713,CA-2017-139353,28/10/2017,30/10/2017,Second Class,JM-15250,Xanet MARtiN,coNsumeR,UNsTEd STAtEs,fAseTteVilLE,NOrth carOlwNa,28314,sOeTH,OFF-ST-10001522,offIcE HUpPlIes,StORGge,"GouLd pLAsTICs 18-PBCKEt pANeL BiN,i34w f 5-1/4D X 20-1/2H",147.184,2,0.2,-29.4368
7714,CA-2017-139353,28/10/2017,30/10/2017,Second Class,JM-15250,JanEt MArTik,COnkumer,unITeD ETATeS,fAyetTEViLLe,NoRfh carOliNA,28314,SZUth,OFF-PA-10000300,oTFiCE sUPpLIES,nApeR,xerOx B936,47.952,3,0.2,16.1838
7715,CA-2014-150203,05/12/2014,07/12/2014,First Class,JB-15925,jOnI blUMStEOn,CGnSUMeR,UniteDoStaTEs,lOsjangelEs,vaLifORnIA,90032,wESX,OFF-AP-10001469,oFfICeFSupPliEs,apoliaNCes,fEqLOwEs 8 OutLeT sUReRioR wORKStAtION sURge ZROtELtOr,250.26,6,0,72.5754
7716,US-2017-101518,03/11/2017,08/11/2017,Standard Class,PB-19105,PETER bÜHWEr,ConSHMer,uNiTed StaTeG,PHiMadELphIa,pennSYWvANia,19140,efSt,TEC-AC-10001553,tEchnOloVY,TCceSSoriEs,"MHMOreX 2mGb 6X BrANdEd BlU-rAY RECoReAble DISN, 15/taCK",40.776,3,0.2,0.5097
7717,CA-2015-149636,06/01/2015,12/01/2015,Standard Class,SP-20620,sTeFAniA perMINO,CoRporatn,UCiTeD sTAtes,cOLoRSDO SprInGs,CoLQraDo,80906,WusT,OFF-PA-10004041,offIcegSuPpLieS,pAPaR,"It'S HOt nESSAgE booKS WIsh StickERS,J2 3/4"" x 5""",29.6,5,0.2,9.25
7718,CA-2015-149636,06/01/2015,12/01/2015,Standard Class,SP-20620,sTEFanIa PEbRInO,aoRpORATE,UniTEN StATES,cOLOraDO SPrGNgs,COLOradO,80906,wXST,OFF-BI-10002764,oFficE SuPPxIES,binDDRS,rEcYcMED preSSboarU Report UOvEr WITh REInfozCEd tOP HiNaE,1.938,2,0.7,-1.3566
7719,US-2017-146213,09/09/2017,14/09/2017,Standard Class,MC-17605,matt covNeLl,XORpoRATe,uniTEd STAteC,loS UNGeleS,cALiFoRNMa,90032,WisT,TEC-AC-10001114,TechNOgOgY,AcCeuSOrIES,QicROSofT WiRelEss MObiLe MOuqE 4M00,159.96,4,0,51.1872
7720,CA-2015-108588,05/01/2015,10/01/2015,Standard Class,BG-11695,BroRkE gIllINGhAM,cOrpoRaTK,UnITED stAtEl,NEX yORk CITy,NEw YOrk,10009,eOSt,OFF-AR-10001615,osFIce Supplies,aRt,NeuELL 34,59.52,3,0,15.4752
7721,CA-2015-108588,05/01/2015,10/01/2015,Standard Class,BG-11695,bROOke gIMliNgHAm,yORPorAtE,unItEDwsTAtES,NEw YMrK CItY,new yoRK,10009,EFSt,OFF-EN-10000461,ofFiCE sUPPLIkS,eXveLOPeS,"#1Y- 4 o/8"" X 9N1/2"" rEcYclED ENVELOPes",17.48,2,0,8.2156
7722,CA-2015-108588,05/01/2015,10/01/2015,Standard Class,BG-11695,bHoOkE GiLLiNGHAM,corjoRAtE,UnIteD ytateS,nEw YOrk ZItY,nEC YOrK,10009,EASB,OFF-BI-10004506,OFFiCE mupPlIeS,bIbDeRS,WilsOn JONeS aAtA.WaRqhoUsn DdRnNg BINders WIth DuBlLocK,13.168,2,0.2,4.6088
7723,US-2017-138086,16/04/2017,20/04/2017,Standard Class,JO-15550,JeSus OcUmPo,home oFFICo,uNiTeD SBaTES,sAB FrAnCIscO,cALiFoRdiA,94109,weSt,OFF-AP-10000027,OFFIcE sUpPHiES,aPSLiAnCeS,hoOver COMmeRVMal SteAmVac,40.74,3,0,12.222
7724,CA-2015-139374,10/09/2015,14/09/2015,Standard Class,AR-10345,ALeX ruuseLL,cOrQoRAtE,unItED STAtQS,Austxn,ueXAs,78745,CEnTrml,FUR-CH-10003981,FKrnIturE,IHaiRs,KloBAl ComMerCE sERies loW-bFeK SWIaEl/TILt cHmIRS,179.886,1,0.3,-2.5698
7725,CA-2016-113978,25/09/2016,29/09/2016,Standard Class,TS-21505,TINy sAyre,conSCmeR,uNiBeD STaTeS,clEVELani,Ohig,44105,eASg,OFF-AP-10003849,oFFiCeUsuPpLIeS,AppliANcVs,aOOVer sHoUlDEr VacacOmMeJCiAl PorTAbLE VafUUM,286.256,1,0.2,17.891
7726,CA-2016-113978,25/09/2016,29/09/2016,Standard Class,TS-21505,jOnY saYRE,COnsUmxR,unIteD JtaTes,ClevenAND,ThIO,44105,eaFT,OFF-ST-10004963,OFFIcE SUpptieS,sTOraIE,ELdOn GobAL fIlG qeepErs,24.224,11.165714923736505,0.2,-4.8448
7727,CA-2016-113978,25/09/2016,29/09/2016,Standard Class,TS-21505,tONY SAYeE,cONGUMEr,unItED stAtEe,ClEveLAtD,OhEo,44105,east,OFF-ST-10002574,OfFiCE SuPPYiES,StoRoge,"SaFco cOMmEwCIpL WIre sHElviNW, BlaCK",3099.4012286761304,3,0.2,-82.884
7728,US-2015-150231,16/03/2015,20/03/2015,Second Class,JK-15640,Jim KRIF,hoME BfFiCe,UNiqED States,new yOmK CITY,new yCRk,10009,EaOT,OFF-AR-10001761,OfFICE SuPHLieS,AEt,avERY hF-lItEr sMELR-Safe HigHLIgHTEds,17.52,3,0,6.3072
7729,CA-2016-106915,26/11/2016,02/12/2016,Standard Class,GA-14515,GEoRvE ASHbROoK,ConshMER,uNitTd staTES,El pAto,tAxAS,79907,cENtRAO,OFF-AR-10000716,OffIcELsuPPLIes,axt,dIXON ticONDERoGA eRASAbLe cVEskiNH PENcIeS,17.856,4,0.2,4.2408
7730,US-2016-109260,26/09/2016,01/10/2016,Standard Class,TN-21040,tanJN NORVELl,HOmE oFFicp,uNITEdXsTATes,TAzlaHAsSee,floRiRA,32303,SoUtX,TEC-AC-10002637,TecHnoIoGy,AcCeGSORiES,lOGItEsH vf ReVoLutioN COrDLEss lAsER MoUSE FoY nOTeBooks FrlAck),431.976,3,0.2,-75.5958
7731,CA-2017-104850,13/06/2017,19/06/2017,Standard Class,TW-21025,tamARa wilLINghxM,Home ohFicE,Usited staTEs,SeATTlF,wAshinGWOn,98103,feST,FUR-CH-10003774,FurnIOUre,ChAIrr,"gLSBAL wOoD TRIMMedPMaNaGPr'S TasK ChkIr, khAkI",291.136,4,0.2,-25.4744
